synchronisation,user_of_latest_model,age_of_customer_transformed,swimming_hours_per_week_transformed,biking_hours_per_week_transformed,running_hours_per_week_transformed,vo2_max_transformed,10k_running_time_prediction_transformed,support_cases_of_customer_transformed,customer_years_transformed,hot_enc__Male,hot_enc__Other,hot_enc__UnknownLand,hot_enc__Delhi,hot_enc__Mumbai,hot_enc__Fitness,hot_enc__Recreation,hot_enc__Evening,hot_enc__Morning,hot_enc__Free,hot_enc__Premium,hot_enc__White,most_current_software_update_month,most_current_software_update_day
1.0,0.0,-0.8416212335729142,-1.165842424540426,-0.9046937885435676,-1.2637771810116885,0.09706070574931022,0.2127203867125172,0.041789297816453665,0.3853204664075674,0,0,0,0,0,0,1,0,1,1,0,0,9,16
1.0,1.0,0.0,2.0694300707427744,0.8828628296099021,1.2163599276535457,1.5041003051206445,-1.6886689208722818,-5.199337582605575,1.2815515655446004,1,0,0,0,0,0,0,0,0,0,0,0,3,16
1.0,0.0,-0.16789400478810546,0.24033746917421694,0.6229257232100877,-0.1313149700236059,1.1456269500006564,-0.3067905914616881,0.041789297816453665,0.9027347916438648,0,0,0,0,0,1,0,1,0,0,1,1,11,3
1.0,1.0,-5.199337582605575,-0.06644961858009107,1.1527517842775121,0.8670416935924121,1.5972287778143968,-1.1836092864786099,-0.47704042848944356,-0.08365173390712909,1,0,0,0,0,0,0,1,0,0,1,1,1,31
1.0,1.0,0.16789400478810546,1.0180757150135888,0.9636022482637506,0.3147288661725444,0.9289648334033368,-0.6558746782604522,-5.199337582605575,0.16789400478810546,0,0,0,0,0,1,0,0,0,1,0,0,4,30
1.0,1.0,-0.43072729929545756,0.15266352106162168,1.3824450419922958,1.2476933442038973,1.4947600951405353,-1.2982405569875692,0.041789297816453665,1.2815515655446004,1,0,0,0,0,0,0,0,1,0,1,1,8,12
1.0,0.0,0.08365173390712909,0.7616674560782708,0.28395491830296615,-1.4523387471825508,-0.29892622944067154,-0.051341141463007646,-0.47704042848944356,-0.38532046640756773,1,0,0,0,0,1,0,0,1,1,0,0,11,8
1.0,1.0,0.3406948270877954,-0.6307482759054207,0.5487039353545199,0.9990394707978056,-0.15333862399413287,-0.2013334327561013,-0.47704042848944356,-0.38532046640756773,1,0,0,0,0,0,0,1,0,0,0,0,10,14
1.0,1.0,-0.43072729929545756,0.9943798244399458,1.5421541920879647,0.5996823568167124,1.751089496358062,-1.8716671480120373,-5.199337582605575,-5.199337582605575,0,0,0,0,0,0,0,0,0,0,0,0,1,23
1.0,1.0,-1.0364333894937894,0.0772036494645075,0.27258918096054857,-0.059717099785322754,0.1488886863615308,-0.06504940015018011,0.5729675484954635,0.6229257232100877,0,0,0,0,0,0,0,0,1,0,0,0,3,13
1.0,1.0,-0.43072729929545756,0.43072729929545744,-1.5717192047986657,-0.4519818590805164,-0.18686528344416187,-0.05819390384227986,5.19933758270342,0.3853204664075674,0,0,0,0,0,0,1,0,0,0,1,1,1,27
1.0,0.0,0.6229257232100877,-5.199337582605575,-0.8641024882374719,1.7058258203285346,-0.6387695958890378,-0.060478749495797485,-5.199337582605575,-0.7835003753897741,1,0,0,0,0,0,0,0,1,1,0,0,11,6
1.0,0.0,-0.43072729929545756,-1.2512660199706414,-5.199337582605575,-0.2086096441669017,-0.03539199690531296,-0.5011027500179407,-0.47704042848944356,0.9027347916438648,0,0,0,0,0,0,1,0,0,0,0,0,12,20
1.0,0.0,1.0364333894937898,0.9885425843824965,0.5681861690722765,-0.14088003664111318,-1.0272894827860661,0.861189600047302,-0.47704042848944356,1.2815515655446004,0,0,0,0,0,1,0,0,1,1,0,0,11,5
1.0,0.0,0.6229257232100877,1.233562822429652,-0.5143414294234169,-0.6283182675110613,-0.44886059114239635,0.5627575352774342,0.5729675484954635,-0.7835003753897741,0,1,0,0,0,1,0,1,0,0,1,0,3,7
1.0,1.0,-0.16789400478810546,-1.4902965742672125,-0.1900324943838446,-0.9524485143732513,0.6217719507637712,0.31949493652860167,5.19933758270342,-0.7835003753897741,1,0,0,0,0,1,0,0,1,0,1,0,3,26
1.0,0.0,1.3829941271006387,-0.7835003753897741,1.2788183653145824,0.8219204996904874,-1.5013427375273753,1.3991643888785823,0.041789297816453665,0.6229257232100877,0,0,0,1,0,0,0,1,0,1,0,0,12,11
1.0,1.0,0.7279132908816441,0.47145399959508244,-0.4111711893875764,0.23720210932878769,-0.8570763059005702,0.7911657233058079,-5.199337582605575,-0.08365173390712909,1,0,0,0,0,0,1,1,0,0,1,1,10,14
1.0,1.0,-0.38532046640756773,1.4455883972210928,0.8007547197970666,-0.7327139256727697,1.5667839595509094,-0.9012126016894663,5.19933758270342,-5.199337582605575,0,1,0,0,0,0,0,0,1,0,1,1,6,21
1.0,0.0,0.43072729929545744,0.7616674560782708,-5.199337582605575,1.107395112697307,-0.4097277877814149,0.06144019034648042,5.19933758270342,0.9027347916438648,1,0,0,0,0,1,0,0,1,1,0,0,10,27
1.0,0.0,1.1107716166367858,0.7846597952546474,-0.832434291325894,-0.18683659124239801,-1.2815515655446004,1.272799654391164,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,1,0,1,0,0,0,1,5,18
1.0,1.0,-1.1107716166367858,-0.6704607761967716,-0.19247078794656747,-0.6283182675110613,-0.12183775963940065,-0.08982877632751918,0.041789297816453665,-5.199337582605575,0,1,0,0,0,0,0,1,0,0,1,0,1,8
1.0,0.0,0.0,0.3827149204840942,-0.6245879112895756,-0.4519818590805164,-0.1893922377901576,0.16889424203578599,-5.199337582605575,-0.38532046640756773,0,0,0,0,0,0,1,1,0,1,0,0,12,16
1.0,0.0,0.16789400478810546,-0.19879354901349772,-0.18515927957187917,0.814961514850329,-0.15333862399413287,-0.303153540587973,-0.47704042848944356,0.16789400478810546,0,1,0,0,0,0,1,1,0,0,1,0,4,22
1.0,1.0,0.041789297816453665,0.7616674560782708,0.24022324450989013,-0.4519818590805164,0.9714586985394109,0.3100669203608962,0.5729675484954635,0.6229257232100877,1,0,0,1,0,1,0,0,1,0,1,0,10,5
1.0,1.0,-1.8339146358159146,0.019282950895712157,-0.15754272716948187,-0.6903176161633258,-0.14866297407474321,-0.4002316173698844,5.19933758270342,-0.7835003753897741,1,0,0,0,0,0,1,1,0,0,1,1,2,5
1.0,0.0,-0.9027347916438648,-1.3725202251220041,-1.1107716166367858,-0.32875306391682696,-0.19529319990644395,-0.323208431203683,-5.199337582605575,0.9027347916438648,0,0,0,0,0,0,0,0,0,1,0,0,6,23
1.0,0.0,0.23899287047892498,-0.7764217611479277,-1.0942341547175758,0.486423874628589,-0.36166331180130395,0.2819438346684097,-5.199337582605575,0.6229257232100877,1,0,0,0,0,1,0,0,0,1,0,0,7,23
1.0,0.0,0.8416212335729143,-0.8572543202211782,0.1226350251910156,0.17319265100642342,-0.7756943869146913,0.6720588267107472,-5.199337582605575,0.3853204664075674,1,0,0,0,0,0,1,0,1,1,0,0,12,10
1.0,1.0,-1.5010859460440247,-0.294117122592403,0.8388837867211627,-1.4284238202566593,-0.19192040208097727,0.2866149594240828,-0.47704042848944356,-0.7835003753897741,0,1,0,0,0,1,0,1,0,0,1,1,9,17
1.0,1.0,-0.2104283942479247,1.7288880229212467,-0.3413937025002466,-0.4053977219782401,1.3577554846856132,-0.06504940015018011,0.5729675484954635,1.2815515655446004,1,0,0,1,0,0,0,1,0,0,1,0,11,26
1.0,1.0,-1.1107716166367858,0.0772036494645075,-0.2762623006593845,0.5244005127080407,0.4746981461415548,-0.6021622107738825,0.041789297816453665,-0.7835003753897741,0,1,0,0,0,0,1,0,1,0,1,0,4,9
0.0,0.0,0.9674215661017012,-5.199337582605575,1.070905088724008,0.5578847628395985,-1.025327222933131,0.5720113494510349,-0.47704042848944356,1.2815515655446004,0,1,0,0,0,1,0,0,0,1,0,0,11,16
1.0,0.0,0.5244005127080407,-0.2533471031357997,0.7963455759375113,1.3333143959574882,-0.6170238657985153,-0.3825056136156301,0.041789297816453665,-0.7835003753897741,0,1,0,0,0,0,0,0,0,0,1,0,5,1
1.0,1.0,-1.8568441290659177,1.134964378247557,0.6103259875920577,0.02077465674329672,0.8058744643214671,-0.5083535341406379,0.5729675484954635,-5.199337582605575,0,0,0,1,0,1,0,0,0,0,0,0,12,25
1.0,1.0,0.7835003753897741,0.13535518466384178,-0.36545889645585533,1.850662196479036,-0.7610401711860223,0.14989400211954176,5.19933758270342,0.6229257232100877,0,0,0,0,0,0,0,0,1,0,1,1,10,24
0.0,0.0,-1.1107716166367858,-1.2246963359681855,-0.6465673800344504,-0.23048205508756545,0.2238652844861038,0.2127203867125172,-5.199337582605575,-0.7835003753897741,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1.0,0.0,1.644853626951472,0.47145399959508244,0.15718560291804085,-1.3611784206639115,-2.1710718182185897,2.5145404116486008,0.041789297816453665,0.3853204664075674,0,1,0,0,0,0,1,0,1,0,1,0,5,21
1.0,0.0,0.5729675484954632,0.8139977175832608,0.0,-0.938814316876903,-0.615131405293779,0.6164463052163522,-0.47704042848944356,0.3853204664075674,0,0,0,0,0,0,0,0,1,1,0,0,10,20
0.0,1.0,5.19933758270342,-1.2074528320210396,-0.7606403757974673,-0.017905444392243654,0.0,0.0,0.041789297816453665,-0.7835003753897741,0,0,0,1,0,1,0,1,0,0,1,1,6,2
1.0,1.0,-0.5244005127080409,0.9827388344298198,1.1246010183216164,-0.3406948270877956,1.2330801256972346,-0.5107763946130126,5.19933758270342,0.6229257232100877,1,0,0,0,0,0,0,0,0,0,0,0,11,19
1.0,1.0,1.644853626951472,-0.6307482759054207,1.3588798726241316,0.32654908460538024,-1.668098411122309,1.3923034734267106,-5.199337582605575,0.16789400478810546,0,0,0,0,0,0,0,0,1,0,0,0,12,25
1.0,1.0,0.08365173390712909,0.16422755207170228,0.736154253577182,-0.09792584367632745,-0.2702137116860441,-0.27059362288746713,0.041789297816453665,-5.199337582605575,0,0,0,0,0,0,1,0,0,0,1,1,3,19
1.0,1.0,-0.5729675484954635,0.9308983302121352,2.4609540045677436,1.058186974281377,5.19933758270342,-1.9657414862892568,5.19933758270342,1.2815515655446004,0,1,0,1,0,0,0,0,0,0,0,0,7,31
1.0,1.0,-1.0364333894937894,-0.5941961128149152,2.0840862281508907,2.60316089227251,1.2118406237366837,-1.67175639554375,-0.47704042848944356,-0.08365173390712909,0,1,0,1,0,0,0,1,0,0,0,0,5,17
1.0,0.0,1.8339146358159146,-0.22988411757923205,-0.7606403757974673,-1.0624295770669763,-2.3824870573787607,5.19933758270342,0.5729675484954635,-0.38532046640756773,0,1,0,0,1,1,0,0,0,1,0,0,7,30
0.0,0.0,0.3853204664075674,-5.199337582605575,0.08015860687201151,-0.3703642448067597,-0.8039282954626233,0.7123565312327308,-0.47704042848944356,0.9027347916438648,0,1,0,0,0,0,1,1,0,0,1,0,5,5
0.0,0.0,0.0,1.2765643419036588,0.5878864994797423,0.2050923157152084,-0.14866297407474321,-0.6820013531424413,-5.199337582605575,-0.7835003753897741,0,1,0,0,0,0,1,0,1,0,1,0,10,8
1.0,0.0,0.3853204664075674,0.025711840674979267,-0.6028870207862125,-1.3884363087933982,-0.5344852836294957,0.8452984975718216,-0.47704042848944356,0.16789400478810546,0,1,0,0,1,0,1,0,0,0,1,0,9,2
1.0,0.0,0.2918904697739106,0.2167857906762349,-1.7174442130139684,5.19933758270342,-0.07389434196572939,-1.4782751159110386,-0.47704042848944356,0.3853204664075674,0,0,0,0,0,0,0,0,1,0,0,0,5,11
1.0,0.0,1.2815515655446004,-0.4964062120462337,0.32115675375757846,0.4537621901698811,-1.0471340516441334,1.5027732013639588,-0.47704042848944356,0.9027347916438648,0,1,0,0,0,0,1,0,0,0,1,0,3,7
1.0,0.0,0.43072729929545744,-1.1577594068758699,-0.3214083333388531,0.5244005127080407,-0.4527653686532363,0.5915209405535954,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,0,0,0,1,0,1,0,12,8
1.0,0.0,-0.38532046640756773,2.063338698421718,1.4449882534430853,1.6772461836002568,1.8795323355470317,-2.012357627019509,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,0,0,1,0,0,5,5
1.0,1.0,-0.5729675484954635,-1.190561064849174,-5.199337582605575,-1.681787451447798,-0.3265945339063008,0.36484489016916355,5.19933758270342,-0.08365173390712909,0,0,0,0,0,1,0,0,0,1,0,0,10,21
1.0,0.0,1.0364333894937898,-0.6544522007320038,-5.199337582605575,0.006924442834007835,-1.0751134625718959,1.3821333462048013,0.041789297816453665,0.16789400478810546,0,0,0,0,0,1,0,0,0,1,0,1,3,25
1.0,0.0,1.1107716166367858,-0.6544522007320038,-5.199337582605575,0.006924442834007835,-1.0751134625718959,1.3821333462048013,0.041789297816453665,0.16789400478810546,0,0,0,0,0,1,0,0,0,1,0,1,3,25
1.0,0.0,0.7279132908816441,0.3038780174665147,0.7832099441639672,-5.199337582605575,-0.5783456089840361,1.212935563955426,0.5729675484954635,1.2815515655446004,0,0,0,0,0,1,0,0,0,0,0,0,1,6
0.0,1.0,0.0,-0.16789400478810546,-0.4597337015564347,-1.2119947160571756,-0.4079532334211753,0.0959103395870027,0.041789297816453665,0.6229257232100877,0,1,0,0,0,1,0,0,0,0,1,0,11,24
1.0,0.0,1.644853626951472,-0.23769042305872715,-0.35340071535232975,-5.199337582605575,-2.044859214598035,2.548427317340096,0.041789297816453665,0.3853204664075674,0,1,0,0,0,1,0,0,0,1,0,0,8,22
1.0,1.0,0.16789400478810546,-0.5381460965041871,1.30574328914402,0.3995721346952018,0.41119655844767095,0.071093015179594,0.5729675484954635,0.16789400478810546,0,1,0,0,0,0,0,0,0,1,0,0,6,2
1.0,0.0,0.041789297816453665,-0.5870906048048712,-0.6339701435103186,1.1028110340913648,-0.010047650814120419,-0.3104317051512229,-5.199337582605575,-5.199337582605575,1,0,0,0,0,0,0,0,0,1,0,0,12,9
1.0,0.0,0.43072729929545744,-1.295296393621957,-1.3267463814133478,-0.6019865377026133,-0.5740336275254139,0.6233821042457909,0.5729675484954635,1.2815515655446004,0,1,0,0,0,0,1,0,0,0,1,0,9,28
1.0,1.0,-0.3406948270877956,-1.0679687881024156,0.43717290526316854,0.46304329606941425,1.1511854170461249,-0.4842853639274308,-5.199337582605575,0.3853204664075674,1,0,0,0,0,0,0,0,1,0,1,0,4,13
1.0,0.0,1.8339146358159146,0.8319411257942243,-1.1186261484692048,-0.7628991880509448,-2.5039092175791433,1.9111381734422481,0.041789297816453665,-0.7835003753897741,0,0,0,0,0,0,0,1,0,0,1,0,11,25
1.0,1.0,-0.3406948270877956,1.8339146358159146,0.5953329309040397,0.2649584978605393,1.0631901035790186,-0.6229257232100878,-5.199337582605575,-0.38532046640756773,0,1,0,0,0,1,0,0,0,0,0,1,5,21
1.0,1.0,0.7835003753897741,1.0609800771085565,0.7594718745327764,0.0,0.0194424989480711,-0.8029150968937463,5.19933758270342,0.16789400478810546,1,0,0,0,0,0,0,1,0,0,0,0,12,16
1.0,0.0,0.08365173390712909,-0.34837763508259184,-1.4325027208258119,-0.48787126994241486,-0.012668902840659305,0.09090519058936398,0.5729675484954635,-0.7835003753897741,1,0,0,0,1,1,0,0,0,1,0,1,12,4
1.0,1.0,-0.9027347916438648,1.1059320404854391,-0.6082305051343706,0.04848970771138036,0.68446505240443,-0.6632930964212771,5.19933758270342,0.16789400478810546,0,1,0,0,0,0,1,0,0,0,1,0,2,12
1.0,1.0,0.6229257232100877,-0.3078131129104196,-1.3971436750352397,-1.2411767374472868,-1.2077045802523276,0.9708143946043263,0.041789297816453665,0.9027347916438648,0,0,0,1,0,0,1,0,1,1,0,1,5,21
0.0,0.0,-0.9674215661017012,0.56108264175994,-0.790909128923965,-5.199337582605575,0.36696311371396656,0.12976441637937888,0.5729675484954635,0.3853204664075674,0,0,0,0,0,0,0,0,1,0,1,0,8,7
1.0,0.0,-0.2104283942479247,-0.4114832936513042,-0.6216660335781691,-0.26970477413431476,0.533890478452989,-0.23605056672374272,0.041789297816453665,-0.7835003753897741,0,0,0,0,0,0,1,1,0,0,1,0,5,3
0.0,0.0,-5.199337582605575,-0.7279132908816442,1.9170905548719277,2.4334690151191265,-1.4104707087890274,0.4955500538968576,5.19933758270342,0.9027347916438648,1,0,0,0,0,0,0,0,1,0,1,1,7,5
1.0,0.0,-0.12566134685507402,-0.8342028832782433,0.7424734840016359,-1.1037073603093348,0.4543864461422153,-0.36684961225378776,0.041789297816453665,-0.08365173390712909,1,0,1,0,0,0,1,0,1,0,0,0,11,20
0.0,0.0,-0.2533471031357997,1.2078058488054313,0.8320675021400813,-0.5170400446713929,0.799815220159051,-0.24103248136045402,0.5729675484954635,1.8339146358159146,1,0,0,0,0,1,0,1,0,0,0,1,4,30
1.0,0.0,0.3406948270877954,-0.3078131129104196,-0.3327943033243432,-0.10745283396114039,-0.4476904939089449,0.29363342543766857,0.5729675484954635,1.8339146358159146,1,0,0,0,0,1,0,0,1,0,1,0,12,29
1.0,0.0,0.23899287047892498,-1.3725202251220041,-0.8488654028876473,0.910704470056785,-0.4747623450774656,-0.16849425573132115,0.041789297816453665,-5.199337582605575,0,0,0,0,0,1,0,0,0,1,0,0,3,17
1.0,1.0,0.6229257232100877,-0.43072729929545756,0.565739215984736,0.0,-0.6717808424118409,0.7278826756799008,0.5729675484954635,0.16789400478810546,0,1,0,0,0,1,0,1,0,0,1,1,10,26
1.0,1.0,1.3829941271006387,0.7846597952546474,1.8393068419785032,1.2999427454262076,-0.7745314409384945,1.130531276322609,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,0,1,0,0,1,0,4,1
1.0,1.0,-0.7279132908816442,0.5189815822111961,0.8051794860179072,-0.5244005127080409,0.8150192418759703,-0.37466613345557964,0.041789297816453665,0.16789400478810546,1,0,0,0,0,0,1,0,0,1,0,0,2,1
1.0,1.0,0.3853204664075674,1.9903560824193773,-0.7943169763034499,1.90530290440151,0.2508634019417342,-1.1192552169110357,5.19933758270342,0.9027347916438648,0,0,0,0,0,0,0,0,1,0,1,1,3,29
1.0,0.0,0.9674215661017012,-0.9054682151499918,-5.199337582605575,0.6836528711593379,-1.3525608125259736,1.1149495973421426,0.5729675484954635,-0.38532046640756773,0,1,0,0,0,1,0,1,0,1,0,0,11,12
1.0,0.0,0.7279132908816441,-5.199337582605575,0.9719406685765095,0.0,-0.29956700461781827,0.17025847448593392,0.5729675484954635,-0.38532046640756773,0,1,0,1,0,0,0,1,0,0,0,0,1,5
1.0,0.0,0.3406948270877954,0.06431683512387441,-0.01193660857111769,-0.2873114269928901,-0.35528113285793284,0.3564939390990809,0.5729675484954635,0.6229257232100877,0,0,0,0,0,0,1,0,0,0,0,0,11,19
1.0,1.0,-0.08365173390712909,-0.4114832936513042,1.0932188293297804,1.040915865207148,1.0412428276439905,-0.5107763946130126,0.5729675484954635,-0.08365173390712909,0,0,0,0,1,0,0,0,0,1,0,0,6,28
1.0,1.0,-0.2533471031357997,0.5429509696730099,0.18133274060182167,0.04848970771138036,0.7236995481536009,-0.5928099253748175,0.041789297816453665,-0.38532046640756773,0,1,0,0,0,0,1,0,1,0,0,1,8,30
1.0,1.0,-0.6744897501960817,-1.1740023392065506,0.0,3.0619159108195806,2.089852815601587,-2.290962059091931,5.19933758270342,0.16789400478810546,1,0,0,0,0,0,0,1,0,0,0,0,12,8
1.0,0.0,-0.5244005127080409,0.22266193767371417,0.08365173390712909,0.9868139331508572,-0.06250981112102073,-1.46008637087664,5.19933758270342,-0.38532046640756773,0,1,0,0,1,0,1,0,1,1,0,0,7,8
1.0,1.0,0.3853204664075674,-1.2871817626104702,0.3596743200478986,-1.2561723260495894,-0.7583585382189383,0.7205546218620233,-5.199337582605575,0.6229257232100877,0,0,0,0,0,0,1,0,1,0,0,0,6,28
1.0,0.0,1.3829941271006387,0.5309619677158941,1.7826476023259419,-0.6641751441265964,-1.1248743187878816,1.2802952822986944,0.5729675484954635,-0.7835003753897741,1,0,0,0,0,1,0,0,0,0,1,1,1,18
1.0,0.0,0.7835003753897741,-0.8730997766188401,0.8320675021400813,0.16789400478810546,-1.1317529853447605,0.5610802119996401,0.5729675484954635,-5.199337582605575,1,0,0,0,0,0,1,1,0,0,1,0,11,11
0.0,0.0,0.7835003753897741,-0.2533471031357997,-0.6817547149490513,-1.6021633290759412,-1.1378671788862924,0.9158128712868996,-5.199337582605575,0.3853204664075674,0,0,0,0,0,1,0,1,0,1,0,0,4,6
1.0,1.0,-0.5244005127080409,-0.5381460965041871,-0.8579837577923666,1.0239497986169293,0.5802843537045917,-1.3579613277293632,5.19933758270342,0.9027347916438648,0,0,0,0,0,1,0,1,0,0,0,1,4,7
1.0,0.0,0.2918904697739106,-5.199337582605575,-0.09943342067151369,-1.6463800656778818,-0.6163928003984331,0.5543866131624817,-0.47704042848944356,-5.199337582605575,0,0,0,0,0,1,0,0,0,0,1,0,10,17
1.0,0.0,1.3829941271006387,0.0,0.8096200729499389,0.027701092329431385,-1.5052065470653941,1.4201527691095757,-0.47704042848944356,1.8339146358159146,0,1,0,0,0,0,0,0,0,0,1,0,12,3
1.0,0.0,0.08365173390712909,-0.15480386385682504,1.848955049781329,-0.12653699285680167,0.6938371687464866,-0.5132022571920046,5.19933758270342,1.2815515655446004,0,1,0,0,0,0,0,0,0,0,0,0,9,5
1.0,0.0,1.5010859460440247,-5.199337582605575,-1.5923334360464458,-1.271455835965561,-1.7990184056293874,0.0,0.5729675484954635,-0.08365173390712909,1,0,0,0,0,0,0,0,0,0,0,0,12,1
1.0,1.0,-1.8339146358159146,-1.126158296310901,-0.22673427630494217,-0.7731160254444553,-0.33889889637074083,-0.08334656171736154,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,0,0,0,0,1,0,12,25
1.0,0.0,-0.2104283942479247,0.55501852779908,-0.14429635347483832,-0.6333904229505145,0.21938194851583476,-0.323208431203683,0.041789297816453665,-0.08365173390712909,1,0,0,0,0,0,1,1,0,0,1,0,2,8
1.0,1.0,-0.5244005127080409,0.5732733492286307,-1.5757886897960507,0.15576176882601483,0.13703804913472653,-1.0807261296748207,0.041789297816453665,-5.199337582605575,1,0,0,0,0,0,1,0,1,1,0,1,12,2
1.0,1.0,-1.3829941271006383,0.5489747555414514,0.3384747492217762,1.9439427670665503,-0.00218423690116122,-1.8716671480120373,-5.199337582605575,-0.08365173390712909,1,0,0,0,0,0,0,1,0,1,0,0,12,24
1.0,1.0,-0.12566134685507402,0.0578775648112103,-0.5297672826509555,-0.21297581566998286,0.2642821677732831,-0.764876249094209,5.19933758270342,-0.38532046640756773,1,0,0,0,0,0,1,0,1,0,1,0,2,19
1.0,1.0,0.8416212335729143,-0.6704607761967716,-0.15489131448802407,-0.48064443211649593,-0.8448581459699981,1.0655723220328521,5.19933758270342,1.8339146358159146,0,0,0,0,0,0,1,0,0,1,0,0,1,20
1.0,1.0,-0.08365173390712909,-0.3353821720760719,-0.6560829925298087,0.9408031689569528,0.7059774026348135,-0.44164842923729264,-0.47704042848944356,-0.08365173390712909,1,0,0,0,0,1,0,0,1,0,1,1,1,7
1.0,1.0,0.08365173390712909,1.5248063767703228,1.070905088724008,0.46304329606941425,0.3359945185506779,-0.9620415136441345,0.5729675484954635,-5.199337582605575,0,0,0,0,0,1,0,0,1,0,1,1,8,14
1.0,0.0,-0.7279132908816442,-0.23769042305872715,-0.4732513628764943,0.30883530897692457,0.09524771573987216,-0.9425483881513461,5.19933758270342,0.9027347916438648,0,0,0,0,0,1,0,1,0,1,0,0,12,28
0.0,0.0,0.23899287047892498,0.7143674402801874,1.403713348203623,-0.5653569705378036,0.272402565864615,-0.4101336509686386,-0.47704042848944356,-5.199337582605575,0,1,0,0,0,1,0,0,1,1,0,0,11,3
0.0,1.0,-1.8339146358159146,0.9029189452507032,0.09281065199135347,-5.199337582605575,0.45676618970684885,0.48978382379670016,-0.47704042848944356,-0.7835003753897741,0,0,0,0,0,0,1,0,0,0,0,0,11,2
1.0,1.0,-0.9674215661017012,0.34225652433249565,-0.324250864331514,-0.9593324273568413,0.4855306771959781,0.12222979401461691,5.19933758270342,-0.08365173390712909,0,1,0,0,0,0,0,0,0,0,0,1,9,10
1.0,0.0,0.2918904697739106,0.459740764112726,-1.269179349877546,-0.437790081576489,-0.36631415189803157,0.08840347765744494,-0.47704042848944356,0.6229257232100877,0,0,0,0,0,0,1,1,0,0,0,1,11,18
1.0,0.0,-0.7279132908816442,0.24033746917421694,-1.7331190571754367,-0.07167928382863167,0.8465668194616877,-0.6540257157041904,-5.199337582605575,-0.08365173390712909,0,0,0,0,0,0,1,0,1,0,1,0,1,9
1.0,0.0,0.7835003753897741,-0.13521756149732422,-0.20467974109776768,-0.8308297694551527,-1.0704776216791916,1.276538503147894,-5.199337582605575,-0.08365173390712909,0,0,0,0,0,0,1,0,0,1,0,0,11,9
